year,JDT,DOY,Time,litu.HW
2003,4874.33,126,8.5,3.18
2003,4874.35,126,9,3.18
2003,4874.38,126,9.5,3.18
2003,4874.4,126,10,3.18
2003,4874.42,126,10.5,3.18
2003,4874.44,126,11,3.18
2003,4874.46,126,11.5,3.18
2003,4874.48,126,12,3.18
2003,4874.5,126,12.5,3.18
2003,4874.52,126,13,3.18
2003,4874.54,126,13.5,3.18
2003,4874.56,126,14,3.18
2003,4874.58,126,14.5,3.18
2003,4874.6,126,15,3.18
2003,4874.63,126,15.5,3.18
2003,4874.65,126,16,3.18
2003,4874.67,126,16.5,3.18
2003,4874.69,126,17,3.18
2003,4874.71,126,17.5,3.18
2003,4874.73,126,18,3.18
2003,4874.75,126,18.5,3.18
2003,4874.77,126,19,3.18
2003,4874.79,126,19.5,3.18
2003,4874.81,126,20,3.18
2003,4874.83,126,20.5,3.18
2003,4874.85,126,21,3.18
2003,4874.88,126,21.5,3.18
2003,4874.9,126,22,3.18
2003,4874.92,126,22.5,3.18
2003,4874.94,126,23,3.18
2003,4874.96,126,23.5,3.18
2003,4874.98,126,24,3.18
2003,4875,127,0.5,3.18
2003,4875.02,127,1,3.18
2003,4875.04,127,1.5,3.18
2003,4875.06,127,2,3.18
2003,4875.08,127,2.5,3.18
2003,4875.1,127,3,3.18
2003,4875.13,127,3.5,3.18
2003,4875.15,127,4,3.18
2003,4875.17,127,4.5,3.18
2003,4875.19,127,5,3.18
2003,4875.21,127,5.5,3.18
2003,4875.23,127,6,3.18
2003,4875.25,127,6.5,3.18
2003,4875.27,127,7,3.18
2003,4875.29,127,7.5,3.18
2003,4875.31,127,8,3.18
2003,4875.33,127,8.5,3.18
2003,4875.35,127,9,3.18
2003,4875.38,127,9.5,3.18
2003,4875.4,127,10,3.18
2003,4875.42,127,10.5,3.18
2003,4875.44,127,11,3.18
2003,4875.46,127,11.5,3.18
2003,4875.48,127,12,3.18
2003,4875.5,127,12.5,3.18
2003,4875.52,127,13,3.18
2003,4875.54,127,13.5,3.18
2003,4875.56,127,14,3.18
2003,4875.58,127,14.5,3.18
2003,4875.6,127,15,3.18
2003,4875.63,127,15.5,3.18
2003,4875.65,127,16,3.18
2003,4875.67,127,16.5,3.18
2003,4875.69,127,17,3.18
2003,4875.71,127,17.5,3.18
2003,4875.73,127,18,3.18
2003,4875.75,127,18.5,3.18
2003,4875.77,127,19,3.18
2003,4875.79,127,19.5,3.18
2003,4875.81,127,20,3.18
2003,4875.83,127,20.5,3.18
2003,4875.85,127,21,3.18
2003,4875.88,127,21.5,3.18
2003,4875.9,127,22,3.18
2003,4875.92,127,22.5,3.18
2003,4875.94,127,23,3.18
2003,4875.96,127,23.5,3.18
2003,4875.98,127,24,3.18
2003,4876,128,0.5,3.18
2003,4876.02,128,1,3.18
2003,4876.04,128,1.5,3.18
2003,4876.06,128,2,3.18
2003,4876.08,128,2.5,3.18
2003,4876.1,128,3,3.18
2003,4876.13,128,3.5,3.18
2003,4876.15,128,4,3.18
2003,4876.17,128,4.5,3.18
2003,4876.19,128,5,3.18
2003,4876.21,128,5.5,3.18
2003,4876.23,128,6,3.18
2003,4876.25,128,6.5,3.18
2003,4876.27,128,7,3.18
2003,4876.29,128,7.5,3.18
2003,4876.31,128,8,3.18
2003,4876.33,128,8.5,3.18
2003,4876.35,128,9,3.18
2003,4876.38,128,9.5,3.18
2003,4876.4,128,10,3.18
2003,4876.42,128,10.5,3.18
2003,4876.44,128,11,3.18
2003,4876.46,128,11.5,3.18
2003,4876.48,128,12,3.18
2003,4876.5,128,12.5,3.18
2003,4876.52,128,13,3.18
2003,4876.54,128,13.5,3.18
2003,4876.56,128,14,3.18
2003,4876.58,128,14.5,3.18
2003,4876.6,128,15,3.18
2003,4876.63,128,15.5,3.18
2003,4876.65,128,16,3.18
2003,4876.67,128,16.5,3.18
2003,4876.69,128,17,3.18
2003,4876.71,128,17.5,3.18
2003,4876.73,128,18,3.18
2003,4876.75,128,18.5,3.18
2003,4876.77,128,19,3.18
2003,4876.79,128,19.5,3.18
2003,4876.81,128,20,3.18
2003,4876.83,128,20.5,3.18
2003,4876.85,128,21,3.18
2003,4876.88,128,21.5,3.18
2003,4876.9,128,22,3.18
2003,4876.92,128,22.5,3.18
2003,4876.94,128,23,3.18
2003,4876.96,128,23.5,3.18
2003,4876.98,128,24,3.18
2003,4877,129,0.5,3.18
2003,4877.02,129,1,3.18
2003,4877.04,129,1.5,3.18
2003,4877.06,129,2,3.18
2003,4877.08,129,2.5,3.18
2003,4877.1,129,3,3.18
2003,4877.13,129,3.5,3.18
2003,4877.15,129,4,3.18
2003,4877.17,129,4.5,3.18
2003,4877.19,129,5,3.18
2003,4877.21,129,5.5,3.18
2003,4877.23,129,6,3.18
2003,4877.25,129,6.5,3.18
2003,4877.27,129,7,3.18
2003,4877.29,129,7.5,3.18
2003,4877.31,129,8,3.18
2003,4877.33,129,8.5,3.18
2003,4877.35,129,9,3.18
2003,4877.38,129,9.5,3.18
2003,4877.4,129,10,3.18
2003,4877.42,129,10.5,3.18
2003,4877.44,129,11,3.18
2003,4877.46,129,11.5,3.18
2003,4877.48,129,12,3.18
2003,4877.5,129,12.5,3.18
2003,4877.52,129,13,3.18
2003,4877.54,129,13.5,3.18
2003,4877.56,129,14,3.18
2003,4877.58,129,14.5,3.18
2003,4877.6,129,15,3.18
2003,4877.63,129,15.5,3.18
2003,4877.65,129,16,3.18
2003,4877.67,129,16.5,3.18
2003,4877.69,129,17,3.18
2003,4877.71,129,17.5,3.18
2003,4877.73,129,18,3.18
2003,4877.75,129,18.5,3.18
2003,4877.77,129,19,3.18
2003,4877.79,129,19.5,3.18
2003,4877.81,129,20,3.18
2003,4877.83,129,20.5,3.18
2003,4877.85,129,21,3.18
2003,4877.88,129,21.5,3.18
2003,4877.9,129,22,3.18
2003,4877.92,129,22.5,3.18
2003,4877.94,129,23,3.18
2003,4877.96,129,23.5,3.18
2003,4877.98,129,24,3.18
2003,4878,130,0.5,3.18
2003,4878.02,130,1,3.18
2003,4878.04,130,1.5,3.18
2003,4878.06,130,2,3.18
2003,4878.08,130,2.5,3.18
2003,4878.1,130,3,3.18
2003,4878.13,130,3.5,3.18
2003,4878.15,130,4,3.18
2003,4878.17,130,4.5,3.18
2003,4878.19,130,5,3.18
2003,4878.21,130,5.5,3.18
2003,4878.23,130,6,3.18
2003,4878.25,130,6.5,3.18
2003,4878.27,130,7,3.18
2003,4878.29,130,7.5,3.18
2003,4878.31,130,8,3.18
2003,4878.33,130,8.5,3.18
2003,4878.35,130,9,3.18
2003,4878.38,130,9.5,3.18
2003,4878.4,130,10,3.18
2003,4878.42,130,10.5,3.18
2003,4878.44,130,11,3.18
2003,4878.46,130,11.5,3.18
2003,4878.48,130,12,3.18
2003,4878.5,130,12.5,3.18
2003,4878.52,130,13,3.18
2003,4878.54,130,13.5,3.18
2003,4878.56,130,14,3.18
2003,4878.58,130,14.5,3.18
2003,4878.6,130,15,3.18
2003,4878.63,130,15.5,3.18
2003,4878.65,130,16,3.18
2003,4878.67,130,16.5,3.18
2003,4878.69,130,17,3.18
2003,4878.71,130,17.5,3.18
2003,4878.73,130,18,3.18
2003,4878.75,130,18.5,3.18
2003,4878.77,130,19,3.18
2003,4878.79,130,19.5,3.18
2003,4878.81,130,20,3.18
2003,4878.83,130,20.5,3.18
2003,4878.85,130,21,3.18
2003,4878.88,130,21.5,3.18
2003,4878.9,130,22,3.18
2003,4878.92,130,22.5,3.18
2003,4878.94,130,23,3.18
2003,4878.96,130,23.5,3.18
2003,4878.98,130,24,3.18
2003,4879,131,0.5,3.18
2003,4879.02,131,1,3.18
2003,4879.04,131,1.5,3.18
2003,4879.06,131,2,3.18
2003,4879.08,131,2.5,3.18
2003,4879.1,131,3,3.18
2003,4879.13,131,3.5,3.18
2003,4879.15,131,4,3.18
2003,4879.17,131,4.5,3.18
2003,4879.19,131,5,3.18
2003,4879.21,131,5.5,3.18
2003,4879.23,131,6,3.18
2003,4879.25,131,6.5,3.18
2003,4879.27,131,7,3.18
2003,4879.29,131,7.5,3.18
2003,4879.31,131,8,3.18
2003,4879.33,131,8.5,3.18
2003,4879.35,131,9,3.18
2003,4879.38,131,9.5,3.18
2003,4879.4,131,10,3.18
2003,4879.42,131,10.5,3.18
2003,4879.44,131,11,3.18
2003,4879.46,131,11.5,3.18
2003,4879.48,131,12,3.18
2003,4879.5,131,12.5,3.18
2003,4879.52,131,13,3.18
2003,4879.54,131,13.5,3.18
2003,4879.56,131,14,3.18
2003,4879.58,131,14.5,3.18
2003,4879.6,131,15,3.18
2003,4879.63,131,15.5,3.18
2003,4879.65,131,16,3.18
2003,4879.67,131,16.5,3.18
2003,4879.69,131,17,3.18
2003,4879.71,131,17.5,3.18
2003,4879.73,131,18,3.18
2003,4879.75,131,18.5,3.18
2003,4879.77,131,19,3.18
2003,4879.79,131,19.5,3.18
2003,4879.81,131,20,3.18
2003,4879.83,131,20.5,3.18
2003,4879.85,131,21,3.18
2003,4879.88,131,21.5,3.18
2003,4879.9,131,22,3.18
2003,4879.92,131,22.5,3.18
2003,4879.94,131,23,3.18
2003,4879.96,131,23.5,3.18
2003,4879.98,131,24,3.18
2003,4880,132,0.5,3.18
2003,4880.02,132,1,3.18
2003,4880.04,132,1.5,3.18
2003,4880.06,132,2,3.18
2003,4880.08,132,2.5,3.18
2003,4880.1,132,3,3.18
2003,4880.13,132,3.5,3.18
2003,4880.15,132,4,3.18
2003,4880.17,132,4.5,3.18
2003,4880.19,132,5,3.18
2003,4880.21,132,5.5,3.18
2003,4880.23,132,6,3.18
2003,4880.25,132,6.5,3.18
2003,4880.27,132,7,3.18
2003,4880.29,132,7.5,3.18
2003,4880.31,132,8,3.18
2003,4880.33,132,8.5,3.18
2003,4880.35,132,9,3.18
2003,4880.38,132,9.5,3.18
2003,4880.4,132,10,3.18
2003,4880.42,132,10.5,3.18
2003,4880.44,132,11,3.18
2003,4880.46,132,11.5,3.18
2003,4880.48,132,12,3.18
2003,4880.5,132,12.5,3.18
2003,4880.52,132,13,3.18
2003,4880.54,132,13.5,3.18
2003,4880.56,132,14,3.18
2003,4880.58,132,14.5,3.18
2003,4880.6,132,15,3.18
2003,4880.63,132,15.5,3.18
2003,4880.65,132,16,3.18
2003,4880.67,132,16.5,3.18
2003,4880.69,132,17,3.18
2003,4880.71,132,17.5,3.18
2003,4880.73,132,18,3.18
2003,4880.75,132,18.5,3.18
2003,4880.77,132,19,3.18
2003,4880.79,132,19.5,3.18
2003,4880.81,132,20,3.18
2003,4880.83,132,20.5,3.18
2003,4880.85,132,21,3.18
2003,4880.88,132,21.5,3.18
2003,4880.9,132,22,3.18
2003,4880.92,132,22.5,3.18
2003,4880.94,132,23,3.18
2003,4880.96,132,23.5,3.18
2003,4880.98,132,24,3.18
2003,4881,133,0.5,3.18
2003,4881.02,133,1,3.18
2003,4881.04,133,1.5,3.18
2003,4881.06,133,2,3.18
2003,4881.08,133,2.5,3.18
2003,4881.1,133,3,3.18
2003,4881.13,133,3.5,3.18
2003,4881.15,133,4,3.18
2003,4881.17,133,4.5,3.18
2003,4881.19,133,5,3.18
2003,4881.21,133,5.5,3.18
2003,4881.23,133,6,3.18
2003,4881.25,133,6.5,3.18
2003,4881.27,133,7,3.18
2003,4881.29,133,7.5,3.18
2003,4881.31,133,8,3.18
2003,4881.33,133,8.5,3.18
2003,4881.35,133,9,3.18
2003,4881.38,133,9.5,3.18
2003,4881.4,133,10,3.18
2003,4881.42,133,10.5,3.18
2003,4881.44,133,11,3.18
2003,4881.46,133,11.5,3.18
2003,4881.48,133,12,3.18
2003,4881.5,133,12.5,3.18
2003,4881.52,133,13,3.18
2003,4881.54,133,13.5,3.18
2003,4881.56,133,14,3.18
2003,4881.58,133,14.5,3.18
2003,4881.6,133,15,3.18
2003,4881.63,133,15.5,3.18
2003,4881.65,133,16,3.18
2003,4881.67,133,16.5,3.18
2003,4881.69,133,17,3.18
2003,4881.71,133,17.5,3.18
2003,4881.73,133,18,3.18
2003,4881.75,133,18.5,3.18
2003,4881.77,133,19,3.18
2003,4881.79,133,19.5,3.18
2003,4881.81,133,20,3.18
2003,4881.83,133,20.5,3.18
2003,4881.85,133,21,3.18
2003,4881.88,133,21.5,3.18
2003,4881.9,133,22,3.18
2003,4881.92,133,22.5,3.18
2003,4881.94,133,23,3.18
2003,4881.96,133,23.5,3.18
2003,4881.98,133,24,3.18
2003,4882,134,0.5,3.18
2003,4882.02,134,1,3.18
2003,4882.04,134,1.5,3.18
2003,4882.06,134,2,3.18
2003,4882.08,134,2.5,3.18
2003,4882.1,134,3,3.18
2003,4882.13,134,3.5,3.18
2003,4882.15,134,4,3.18
2003,4882.17,134,4.5,3.18
2003,4882.19,134,5,3.18
2003,4882.21,134,5.5,3.18
2003,4882.23,134,6,3.18
2003,4882.25,134,6.5,3.18
2003,4882.27,134,7,3.18
2003,4882.29,134,7.5,3.18
2003,4882.31,134,8,3.18
2003,4882.33,134,8.5,3.18
2003,4882.35,134,9,3.18
2003,4882.38,134,9.5,3.18
2003,4882.4,134,10,3.18
2003,4882.42,134,10.5,3.18
2003,4882.44,134,11,3.18
2003,4882.46,134,11.5,3.18
2003,4882.48,134,12,3.18
2003,4882.5,134,12.5,3.18
2003,4882.52,134,13,3.18
2003,4882.54,134,13.5,3.18
2003,4882.56,134,14,3.18
2003,4882.58,134,14.5,3.18
2003,4882.6,134,15,3.18
2003,4882.63,134,15.5,3.18
2003,4882.65,134,16,3.18
2003,4882.67,134,16.5,3.18
2003,4882.69,134,17,3.18
2003,4882.71,134,17.5,3.18
2003,4882.73,134,18,3.18
2003,4882.75,134,18.5,3.18
2003,4882.77,134,19,3.18
2003,4882.79,134,19.5,3.18
2003,4882.81,134,20,3.18
2003,4882.83,134,20.5,3.18
2003,4882.85,134,21,3.18
2003,4882.88,134,21.5,3.18
2003,4882.9,134,22,3.18
2003,4882.92,134,22.5,3.18
2003,4882.94,134,23,3.18
2003,4882.96,134,23.5,3.18
2003,4882.98,134,24,3.18
2003,4883,135,0.5,3.18
2003,4883.02,135,1,3.18
2003,4883.04,135,1.5,3.18
2003,4883.06,135,2,3.18
2003,4883.08,135,2.5,3.18
2003,4883.1,135,3,3.18
2003,4883.13,135,3.5,3.18
2003,4883.15,135,4,3.18
2003,4883.17,135,4.5,3.18
2003,4883.19,135,5,3.18
2003,4883.21,135,5.5,3.18
2003,4883.23,135,6,3.18
2003,4883.25,135,6.5,3.18
2003,4883.27,135,7,3.18
2003,4883.29,135,7.5,3.18
2003,4883.31,135,8,3.18
2003,4883.33,135,8.5,3.18
2003,4883.35,135,9,3.18
2003,4883.38,135,9.5,3.18
2003,4883.4,135,10,3.18
2003,4883.42,135,10.5,3.18
2003,4883.44,135,11,3.18
2003,4883.46,135,11.5,3.18
2003,4883.48,135,12,3.18
2003,4883.5,135,12.5,3.18
2003,4883.52,135,13,3.18
2003,4883.54,135,13.5,3.18
2003,4883.56,135,14,3.18
2003,4883.58,135,14.5,3.18
2003,4883.6,135,15,3.18
2003,4883.63,135,15.5,3.18
2003,4883.65,135,16,3.18
2003,4883.67,135,16.5,3.18
2003,4883.69,135,17,3.18
2003,4883.71,135,17.5,3.18
2003,4883.73,135,18,3.18
2003,4883.75,135,18.5,3.18
2003,4883.77,135,19,3.18
2003,4883.79,135,19.5,3.18
2003,4883.81,135,20,3.18
2003,4883.83,135,20.5,3.18
2003,4883.85,135,21,3.18
2003,4883.88,135,21.5,3.18
2003,4883.9,135,22,3.18
2003,4883.92,135,22.5,3.18
2003,4883.94,135,23,3.18
2003,4883.96,135,23.5,3.18
2003,4883.98,135,24,3.18
2003,4884,136,0.5,3.18
2003,4884.02,136,1,3.18
2003,4884.04,136,1.5,3.18
2003,4884.06,136,2,3.18
2003,4884.08,136,2.5,3.18
2003,4884.1,136,3,3.18
2003,4884.13,136,3.5,3.18
2003,4884.15,136,4,3.18
2003,4884.17,136,4.5,3.18
2003,4884.19,136,5,3.18
2003,4884.21,136,5.5,3.18
2003,4884.23,136,6,3.18
2003,4884.25,136,6.5,3.18
2003,4884.27,136,7,3.18
2003,4884.29,136,7.5,3.18
2003,4884.31,136,8,3.18
2003,4884.33,136,8.5,3.18
2003,4884.35,136,9,3.18
2003,4884.38,136,9.5,3.18
2003,4884.4,136,10,3.18
2003,4884.42,136,10.5,3.18
2003,4884.44,136,11,3.18
2003,4884.46,136,11.5,3.18
2003,4884.48,136,12,3.18
2003,4884.5,136,12.5,3.18
2003,4884.52,136,13,3.18
2003,4884.54,136,13.5,3.18
2003,4884.56,136,14,3.18
2003,4884.58,136,14.5,3.18
2003,4884.6,136,15,3.18
2003,4884.63,136,15.5,3.18
2003,4884.65,136,16,3.18
2003,4884.67,136,16.5,3.18
2003,4884.69,136,17,3.18
2003,4884.71,136,17.5,3.18
2003,4884.73,136,18,3.18
2003,4884.75,136,18.5,3.18
2003,4884.77,136,19,3.18
2003,4884.79,136,19.5,3.18
2003,4884.81,136,20,3.18
2003,4884.83,136,20.5,3.18
2003,4884.85,136,21,3.18
2003,4884.88,136,21.5,3.18
2003,4884.9,136,22,3.18
2003,4884.92,136,22.5,3.18
2003,4884.94,136,23,3.18
2003,4884.96,136,23.5,3.18
2003,4884.98,136,24,3.18
2003,4885,137,0.5,3.18
2003,4885.02,137,1,3.18
2003,4885.04,137,1.5,3.18
2003,4885.06,137,2,3.18
2003,4885.08,137,2.5,3.18
2003,4885.1,137,3,3.18
2003,4885.13,137,3.5,3.18
2003,4885.15,137,4,3.18
2003,4885.17,137,4.5,3.18
2003,4885.19,137,5,3.18
2003,4885.21,137,5.5,3.18
2003,4885.23,137,6,3.18
2003,4885.25,137,6.5,3.18
2003,4885.27,137,7,3.18
2003,4885.29,137,7.5,3.18
2003,4885.31,137,8,3.18
2003,4885.33,137,8.5,3.18
2003,4885.35,137,9,3.18
2003,4885.38,137,9.5,3.18
2003,4885.4,137,10,3.18
2003,4885.42,137,10.5,3.18
2003,4885.44,137,11,3.18
2003,4885.46,137,11.5,3.18
2003,4885.48,137,12,3.18
2003,4885.5,137,12.5,3.18
2003,4885.52,137,13,3.18
2003,4885.54,137,13.5,3.18
2003,4885.56,137,14,3.18
2003,4885.58,137,14.5,3.18
2003,4885.6,137,15,3.18
2003,4885.63,137,15.5,3.18
2003,4885.65,137,16,3.18
2003,4885.67,137,16.5,3.18
2003,4885.69,137,17,3.18
2003,4885.71,137,17.5,3.18
2003,4885.73,137,18,3.18
2003,4885.75,137,18.5,3.18
2003,4885.77,137,19,3.18
2003,4885.79,137,19.5,3.18
2003,4885.81,137,20,3.18
2003,4885.83,137,20.5,3.18
2003,4885.85,137,21,3.18
2003,4885.88,137,21.5,3.18
2003,4885.9,137,22,3.18
2003,4885.92,137,22.5,3.18
2003,4885.94,137,23,3.18
2003,4885.96,137,23.5,3.18
2003,4885.98,137,24,3.18
2003,4886,138,0.5,3.18
2003,4886.02,138,1,3.18
2003,4886.04,138,1.5,3.18
2003,4886.06,138,2,3.18
2003,4886.08,138,2.5,3.18
2003,4886.1,138,3,3.18
2003,4886.13,138,3.5,3.18
2003,4886.15,138,4,3.18
2003,4886.17,138,4.5,3.18
2003,4886.19,138,5,3.18
2003,4886.21,138,5.5,3.18
2003,4886.23,138,6,3.18
2003,4886.25,138,6.5,3.18
2003,4886.27,138,7,3.18
2003,4886.29,138,7.5,3.18
2003,4886.31,138,8,3.18
2003,4886.33,138,8.5,3.18
2003,4886.35,138,9,3.18
2003,4886.38,138,9.5,3.18
2003,4886.4,138,10,3.18
2003,4886.42,138,10.5,3.18
2003,4886.44,138,11,3.18
2003,4886.46,138,11.5,3.18
2003,4886.48,138,12,3.18
2003,4886.5,138,12.5,3.18
2003,4886.52,138,13,3.18
2003,4886.54,138,13.5,3.18
2003,4886.56,138,14,3.18
2003,4886.58,138,14.5,3.18
2003,4886.6,138,15,3.18
2003,4886.63,138,15.5,3.18
2003,4886.65,138,16,3.18
2003,4886.67,138,16.5,3.18
2003,4886.69,138,17,3.18
2003,4886.71,138,17.5,3.18
2003,4886.73,138,18,3.18
2003,4886.75,138,18.5,3.18
2003,4886.77,138,19,3.18
2003,4886.79,138,19.5,3.18
2003,4886.81,138,20,3.18
2003,4886.83,138,20.5,3.18
2003,4886.85,138,21,3.18
2003,4886.88,138,21.5,3.18
2003,4886.9,138,22,3.18
2003,4886.92,138,22.5,3.18
2003,4886.94,138,23,3.18
2003,4886.96,138,23.5,3.18
2003,4886.98,138,24,3.18
2003,4887,139,0.5,3.18
2003,4887.02,139,1,3.18
2003,4887.04,139,1.5,3.18
2003,4887.06,139,2,3.18
2003,4887.08,139,2.5,3.18
2003,4887.1,139,3,3.18
2003,4887.13,139,3.5,3.18
2003,4887.15,139,4,3.18
2003,4887.17,139,4.5,3.18
2003,4887.19,139,5,3.18
2003,4887.21,139,5.5,3.18
2003,4887.23,139,6,3.18
2003,4887.25,139,6.5,3.18
2003,4887.27,139,7,3.18
2003,4887.29,139,7.5,3.18
2003,4887.31,139,8,3.18
2003,4887.33,139,8.5,3.18
2003,4887.35,139,9,3.18
2003,4887.38,139,9.5,3.18
2003,4887.4,139,10,3.18
2003,4887.42,139,10.5,3.18
2003,4887.44,139,11,3.18
2003,4887.46,139,11.5,3.18
2003,4887.48,139,12,3.18
2003,4887.5,139,12.5,3.18
2003,4887.52,139,13,3.18
2003,4887.54,139,13.5,3.18
2003,4887.56,139,14,3.18
2003,4887.58,139,14.5,3.18
2003,4887.6,139,15,3.18
2003,4887.63,139,15.5,3.18
2003,4887.65,139,16,3.18
2003,4887.67,139,16.5,3.18
2003,4887.69,139,17,3.18
2003,4887.71,139,17.5,3.18
2003,4887.73,139,18,3.18
2003,4887.75,139,18.5,3.18
2003,4887.77,139,19,3.18
2003,4887.79,139,19.5,3.18
2003,4887.81,139,20,3.18
2003,4887.83,139,20.5,3.18
2003,4887.85,139,21,3.18
2003,4887.88,139,21.5,3.18
2003,4887.9,139,22,3.18
2003,4887.92,139,22.5,3.18
2003,4887.94,139,23,3.18
2003,4887.96,139,23.5,3.18
2003,4887.98,139,24,3.18
2003,4888,140,0.5,3.18
2003,4888.02,140,1,3.18
2003,4888.04,140,1.5,3.18
2003,4888.06,140,2,3.18
2003,4888.08,140,2.5,3.18
2003,4888.1,140,3,3.18
2003,4888.13,140,3.5,3.18
2003,4888.15,140,4,3.18
2003,4888.17,140,4.5,3.18
2003,4888.19,140,5,3.18
2003,4888.21,140,5.5,3.18
2003,4888.23,140,6,3.18
2003,4888.25,140,6.5,3.18
2003,4888.27,140,7,3.18
2003,4888.29,140,7.5,3.18
2003,4888.31,140,8,3.18
2003,4888.33,140,8.5,3.18
2003,4888.35,140,9,3.18
2003,4888.38,140,9.5,3.18
2003,4888.4,140,10,3.18
2003,4888.42,140,10.5,3.18
2003,4888.44,140,11,3.18
2003,4888.46,140,11.5,3.18
2003,4888.48,140,12,3.18
2003,4888.5,140,12.5,3.18
2003,4888.52,140,13,3.18
2003,4888.54,140,13.5,3.18
2003,4888.56,140,14,3.18
2003,4888.58,140,14.5,3.18
2003,4888.6,140,15,3.18
2003,4888.63,140,15.5,3.18
2003,4888.65,140,16,3.18
2003,4888.67,140,16.5,3.18
2003,4888.69,140,17,3.18
2003,4888.71,140,17.5,3.18
2003,4888.73,140,18,3.18
2003,4888.75,140,18.5,3.18
2003,4888.77,140,19,3.18
2003,4888.79,140,19.5,3.18
2003,4888.81,140,20,3.18
2003,4888.83,140,20.5,3.18
2003,4888.85,140,21,3.18
2003,4888.88,140,21.5,3.18
2003,4888.9,140,22,3.18
2003,4888.92,140,22.5,3.18
2003,4888.94,140,23,3.18
2003,4888.96,140,23.5,3.18
2003,4888.98,140,24,3.18
2003,4889,141,0.5,3.18
2003,4889.02,141,1,3.18
2003,4889.04,141,1.5,3.18
2003,4889.06,141,2,3.18
2003,4889.08,141,2.5,3.18
2003,4889.1,141,3,3.18
2003,4889.13,141,3.5,3.18
2003,4889.15,141,4,3.18
2003,4889.17,141,4.5,3.18
2003,4889.19,141,5,3.18
2003,4889.21,141,5.5,3.18
2003,4889.23,141,6,3.18
2003,4889.25,141,6.5,3.18
2003,4889.27,141,7,3.18
2003,4889.29,141,7.5,3.18
2003,4889.31,141,8,3.18
2003,4889.33,141,8.5,3.18
2003,4889.35,141,9,3.18
2003,4889.38,141,9.5,3.18
2003,4889.4,141,10,3.18
2003,4889.42,141,10.5,3.18
2003,4889.44,141,11,3.18
2003,4889.46,141,11.5,3.18
2003,4889.48,141,12,3.18
2003,4889.5,141,12.5,3.18
2003,4889.52,141,13,3.18
2003,4889.54,141,13.5,3.18
2003,4889.56,141,14,3.18
2003,4889.58,141,14.5,3.18
2003,4889.6,141,15,3.18
2003,4889.63,141,15.5,3.18
2003,4889.65,141,16,3.18
2003,4889.67,141,16.5,3.18
2003,4889.69,141,17,3.18
2003,4889.71,141,17.5,3.18
2003,4889.73,141,18,3.18
2003,4889.75,141,18.5,3.18
2003,4889.77,141,19,3.18
2003,4889.79,141,19.5,3.18
2003,4889.81,141,20,3.18
2003,4889.83,141,20.5,3.18
2003,4889.85,141,21,3.18
2003,4889.88,141,21.5,3.18
2003,4889.9,141,22,3.18
2003,4889.92,141,22.5,3.18
2003,4889.94,141,23,3.18
2003,4889.96,141,23.5,3.18
2003,4889.98,141,24,3.18
2003,4890,142,0.5,3.18
2003,4890.02,142,1,3.18
2003,4890.04,142,1.5,3.18
2003,4890.06,142,2,3.18
2003,4890.08,142,2.5,3.18
2003,4890.1,142,3,3.18
2003,4890.13,142,3.5,3.18
2003,4890.15,142,4,3.18
2003,4890.17,142,4.5,3.18
2003,4890.19,142,5,3.18
2003,4890.21,142,5.5,3.18
2003,4890.23,142,6,3.18
2003,4890.25,142,6.5,3.18
2003,4890.27,142,7,3.18
2003,4890.29,142,7.5,3.18
2003,4890.31,142,8,3.18
2003,4890.33,142,8.5,3.18
2003,4890.35,142,9,3.18
2003,4890.38,142,9.5,3.18
2003,4890.4,142,10,3.18
2003,4890.42,142,10.5,3.18
2003,4890.44,142,11,3.18
2003,4890.46,142,11.5,3.18
2003,4890.48,142,12,3.18
2003,4890.5,142,12.5,3.18
2003,4890.52,142,13,3.18
2003,4890.54,142,13.5,3.18
2003,4890.56,142,14,3.18
2003,4890.58,142,14.5,3.18
2003,4890.6,142,15,3.18
2003,4890.63,142,15.5,3.18
2003,4890.65,142,16,3.18
2003,4890.67,142,16.5,3.18
2003,4890.69,142,17,3.18
2003,4890.71,142,17.5,3.18
2003,4890.73,142,18,3.18
2003,4890.75,142,18.5,3.18
2003,4890.77,142,19,3.18
2003,4890.79,142,19.5,3.18
2003,4890.81,142,20,3.18
2003,4890.83,142,20.5,3.18
2003,4890.85,142,21,3.18
2003,4890.88,142,21.5,3.18
2003,4890.9,142,22,3.18
2003,4890.92,142,22.5,3.18
2003,4890.94,142,23,3.18
2003,4890.96,142,23.5,3.18
2003,4890.98,142,24,3.18
2003,4891,143,0.5,3.18
2003,4891.02,143,1,3.18
2003,4891.04,143,1.5,3.18
2003,4891.06,143,2,3.18
2003,4891.08,143,2.5,3.18
2003,4891.1,143,3,3.18
2003,4891.13,143,3.5,3.18
2003,4891.15,143,4,3.18
2003,4891.17,143,4.5,3.18
2003,4891.19,143,5,3.18
2003,4891.21,143,5.5,3.18
2003,4891.23,143,6,3.18
2003,4891.25,143,6.5,3.18
2003,4891.27,143,7,3.18
2003,4891.29,143,7.5,3.18
2003,4891.31,143,8,3.18
2003,4891.33,143,8.5,3.18
2003,4891.35,143,9,3.18
2003,4891.38,143,9.5,3.18
2003,4891.4,143,10,3.18
2003,4891.42,143,10.5,3.18
2003,4891.44,143,11,3.18
2003,4891.46,143,11.5,3.18
2003,4891.48,143,12,3.18
